,source,target,association
2858,111,88,"['Slytherin', 'Slug Club']"
2859,111,95,"['Slytherin', 'Slug Club']"
2860,111,96,['Slytherin']
2861,111,98,['Slytherin']
2862,111,119,['Slytherin']
2863,111,134,['Slug Club']
2864,111,140,['Slytherin']
2865,111,144,['Slytherin']
2866,111,150,['Slytherin']
2867,111,155,['Slug Club']
2868,111,164,['Slytherin']
2869,111,167,['Slytherin']
2870,111,172,['Slug Club']
2871,112,7,"[""Dumbledore's Army""]"
2872,112,9,"[""Dumbledore's Army""]"
2873,112,13,"[""Dumbledore's Army""]"
2874,112,16,"[""Dumbledore's Army""]"
2875,112,23,['Hufflepuff']
2876,112,24,"[""Dumbledore's Army""]"
2877,112,33,['Hufflepuff']
2878,112,36,"[""Dumbledore's Army"", 'Hufflepuff']"
2879,112,37,"[""Dumbledore's Army""]"
2880,112,46,"[""Dumbledore's Army""]"
2881,112,56,"[""Dumbledore's Army""]"
2882,112,64,"[""Dumbledore's Army""]"
2883,112,67,['Hufflepuff']
2884,112,68,"[""Dumbledore's Army"", 'Hufflepuff']"
2885,112,71,"[""Dumbledore's Army""]"
2886,112,84,"[""Dumbledore's Army""]"
2887,112,91,['Hufflepuff']
2888,112,97,['Hufflepuff']
2889,112,100,"[""Dumbledore's Army""]"
2890,112,105,"[""Dumbledore's Army""]"
2891,112,106,"[""Dumbledore's Army""]"
2892,112,108,"[""Dumbledore's Army""]"
2893,112,114,"[""Dumbledore's Army""]"
2894,112,116,"[""Dumbledore's Army"", 'Hufflepuff']"
2895,112,118,"[""Dumbledore's Army""]"
2896,112,123,"[""Dumbledore's Army""]"
2897,112,134,"[""Dumbledore's Army""]"
2898,112,138,['Hufflepuff']
2899,112,139,"[""Dumbledore's Army""]"
2900,112,143,"[""Dumbledore's Army""]"
2901,112,146,"[""Dumbledore's Army""]"
2902,112,151,"[""Dumbledore's Army""]"
2903,112,152,"[""Dumbledore's Army""]"
2904,112,162,"[""Dumbledore's Army""]"
2905,112,163,['Hufflepuff']
2906,112,165,['Hufflepuff']
2907,112,169,"[""Dumbledore's Army""]"
2908,112,172,"[""Dumbledore's Army""]"
2909,112,175,"[""Dumbledore's Army""]"
2910,113,5,['Potter family']
2911,113,66,['Potter family']
2912,113,67,['Potter family']
2913,113,84,['Potter family']
2914,113,85,['Potter family']
2915,113,103,['Potter family']
2916,113,108,['Potter family']
2917,113,134,['Potter family']
2918,113,155,['Potter family']
2919,113,172,['Potter family']
2920,113,173,['Potter family']
2921,114,5,['Gryffindor']
2922,114,7,"[""Dumbledore's Army""]"
2923,114,9,"[""Dumbledore's Army""]"
2924,114,10,['Gryffindor']
2925,114,13,"[""Dumbledore's Army""]"
2926,114,16,"['Gryffindor', ""Dumbledore's Army""]"
2927,114,24,"[""Dumbledore's Army""]"
2928,114,36,"[""Dumbledore's Army""]"
2929,114,37,"['Gryffindor', ""Dumbledore's Army""]"
2930,114,46,"[""Dumbledore's Army""]"
2931,114,54,['Gryffindor']
2932,114,55,['Gryffindor']
2933,114,56,"['Gryffindor', ""Dumbledore's Army""]"
2934,114,63,['Gryffindor']
2935,114,64,"['Gryffindor', ""Dumbledore's Army""]"
2936,114,66,['Gryffindor']
2937,114,68,"[""Dumbledore's Army""]"
2938,114,71,"['Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch team']"
2939,114,72,['Gryffindor']
2940,114,79,['Gryffindor']
2941,114,84,"['Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch team']"
2942,114,85,"['Gryffindor', 'Gryffindor Quidditch team']"
2943,114,100,"['Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch team']"
2944,114,103,['Gryffindor']
2945,114,104,"['Gryffindor', 'Gryffindor Quidditch team']"
2946,114,105,"['Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch team']"
2947,114,106,"['Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch team']"
2948,114,107,['Gryffindor']
2949,114,108,"['Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch team']"
2950,114,109,['Gryffindor']
2951,114,110,"['Gryffindor', 'Gryffindor Quidditch team']"
2952,114,112,"[""Dumbledore's Army""]"
2953,114,116,"[""Dumbledore's Army""]"
2954,114,118,"['Gryffindor', ""Dumbledore's Army""]"
2955,114,123,"[""Dumbledore's Army""]"
2956,114,132,['Gryffindor']
2957,114,134,"['Gryffindor', ""Dumbledore's Army""]"
2958,114,139,"['Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch team']"
2959,114,143,"[""Dumbledore's Army""]"
2960,114,146,"['Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch team']"
2961,114,151,"[""Dumbledore's Army""]"
2962,114,152,"['Gryffindor', ""Dumbledore's Army""]"
2963,114,155,['Gryffindor']
2964,114,162,"['Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch team']"
2965,114,169,"['Gryffindor', ""Dumbledore's Army""]"
2966,114,172,"['Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch team']"
2967,114,173,['Gryffindor']
2968,114,175,"['Gryffindor', ""Dumbledore's Army""]"
2969,115,20,['Department of Magical Law Enforcement']
2970,115,75,['Department of Magical Law Enforcement']
2971,115,84,['Department of Magical Law Enforcement']
2972,115,99,['Department of Magical Law Enforcement']
2973,115,103,['Department of Magical Law Enforcement']
2974,115,134,['Department of Magical Law Enforcement']
2975,115,146,['Department of Magical Law Enforcement']
2976,116,7,"[""Dumbledore's Army""]"
2977,116,9,"[""Dumbledore's Army""]"
2978,116,13,"[""Dumbledore's Army""]"
2979,116,16,"[""Dumbledore's Army""]"
2980,116,23,['Hufflepuff']
2981,116,24,"[""Dumbledore's Army""]"
2982,116,33,['Hufflepuff']
2983,116,36,"[""Dumbledore's Army"", 'Hufflepuff']"
2984,116,37,"[""Dumbledore's Army""]"
2985,116,46,"[""Dumbledore's Army""]"
2986,116,56,"[""Dumbledore's Army""]"
2987,116,64,"[""Dumbledore's Army""]"
2988,116,67,['Hufflepuff']
2989,116,68,"[""Dumbledore's Army"", 'Hufflepuff']"
2990,116,71,"[""Dumbledore's Army""]"
2991,116,84,"[""Dumbledore's Army""]"
2992,116,91,['Hufflepuff']
2993,116,97,['Hufflepuff']
2994,116,100,"[""Dumbledore's Army""]"
2995,116,105,"[""Dumbledore's Army""]"
2996,116,106,"[""Dumbledore's Army""]"
2997,116,108,"[""Dumbledore's Army""]"
2998,116,112,"[""Dumbledore's Army"", 'Hufflepuff']"
2999,116,114,"[""Dumbledore's Army""]"
3000,116,118,"[""Dumbledore's Army""]"
3001,116,123,"[""Dumbledore's Army""]"
3002,116,134,"[""Dumbledore's Army""]"
3003,116,138,['Hufflepuff']
3004,116,139,"[""Dumbledore's Army""]"
3005,116,143,"[""Dumbledore's Army""]"
3006,116,146,"[""Dumbledore's Army""]"
3007,116,151,"[""Dumbledore's Army""]"
3008,116,152,"[""Dumbledore's Army""]"
3009,116,162,"[""Dumbledore's Army""]"
3010,116,163,['Hufflepuff']
3011,116,165,['Hufflepuff']
3012,116,169,"[""Dumbledore's Army""]"
3013,116,172,"[""Dumbledore's Army""]"
3014,116,175,"[""Dumbledore's Army""]"
3015,118,5,['Gryffindor']
3016,118,7,"[""Dumbledore's Army""]"
3017,118,9,"[""Dumbledore's Army""]"
3018,118,10,['Gryffindor']
3019,118,13,"[""Dumbledore's Army""]"
3020,118,16,"['Gryffindor', ""Dumbledore's Army""]"
3021,118,24,"[""Dumbledore's Army""]"
3022,118,36,"[""Dumbledore's Army""]"
3023,118,37,"['Gryffindor', ""Dumbledore's Army""]"
3024,118,46,"[""Dumbledore's Army""]"
3025,118,54,['Gryffindor']
3026,118,55,['Gryffindor']
3027,118,56,"['Gryffindor', ""Dumbledore's Army""]"
3028,118,63,['Gryffindor']
3029,118,64,"['Gryffindor', ""Dumbledore's Army""]"
3030,118,66,['Gryffindor']
3031,118,68,"[""Dumbledore's Army""]"
3032,118,71,"['Gryffindor', ""Dumbledore's Army""]"
3033,118,72,['Gryffindor']
3034,118,79,['Gryffindor']
3035,118,84,"['Gryffindor', ""Dumbledore's Army""]"
3036,118,85,['Gryffindor']
3037,118,100,"['Gryffindor', ""Dumbledore's Army""]"
3038,118,103,['Gryffindor']
3039,118,104,['Gryffindor']
3040,118,105,"['Gryffindor', ""Dumbledore's Army""]"
3041,118,106,"['Gryffindor', ""Dumbledore's Army""]"
3042,118,107,['Gryffindor']
3043,118,108,"['Gryffindor', ""Dumbledore's Army""]"
3044,118,109,['Gryffindor']
3045,118,110,['Gryffindor']
3046,118,112,"[""Dumbledore's Army""]"
3047,118,114,"['Gryffindor', ""Dumbledore's Army""]"
3048,118,116,"[""Dumbledore's Army""]"
3049,118,123,"[""Dumbledore's Army""]"
3050,118,132,['Gryffindor']
3051,118,134,"['Gryffindor', ""Dumbledore's Army""]"
3052,118,139,"['Gryffindor', ""Dumbledore's Army""]"
3053,118,143,"[""Dumbledore's Army""]"
3054,118,146,"['Gryffindor', ""Dumbledore's Army""]"
3055,118,151,"[""Dumbledore's Army""]"
3056,118,152,"['Gryffindor', ""Dumbledore's Army""]"
3057,118,155,['Gryffindor']
3058,118,162,"['Gryffindor', ""Dumbledore's Army""]"
3059,118,169,"['Gryffindor', ""Dumbledore's Army""]"
3060,118,172,"['Gryffindor', ""Dumbledore's Army""]"
3061,118,173,['Gryffindor']
3062,118,175,"['Gryffindor', ""Dumbledore's Army""]"
3063,119,4,['Slytherin']
3064,119,6,['Slytherin']
3065,119,14,['Slytherin']
3066,119,15,['Slytherin']
3067,119,47,['Slytherin']
3068,119,48,['Slytherin']
3069,119,58,['Slytherin']
3070,119,61,['Slytherin']
3071,119,74,['Slytherin']
3072,119,88,['Slytherin']
3073,119,95,['Slytherin']
3074,119,96,['Slytherin']
3075,119,98,['Slytherin']
3076,119,111,['Slytherin']
3077,119,140,['Slytherin']
3078,119,144,['Slytherin']
3079,119,150,['Slytherin']
3080,119,164,['Slytherin']
3081,119,167,['Slytherin']
3082,121,11,"['Death Eaters', 'Lord Voldemort']"
3083,121,14,"['Death Eaters', 'Lord Voldemort']"
3084,121,15,['Lord Voldemort']
3085,121,19,"['Death Eaters', 'Lord Voldemort']"
3086,121,26,"['Death Eaters', 'Lord Voldemort']"
3087,121,47,"['Death Eaters', 'Lord Voldemort']"
3088,121,48,['Lord Voldemort']
3089,121,51,['Lord Voldemort']
3090,121,60,"['Death Eaters', 'Lord Voldemort']"
3091,121,79,"['Death Eaters', 'Lord Voldemort']"
3092,121,86,['Lord Voldemort']
3093,121,88,['Death Eaters']
3094,121,90,"['Death Eaters', 'Lord Voldemort']"
3095,121,147,['Lord Voldemort']
3096,123,7,"['Ravenclaw', ""Dumbledore's Army""]"
3097,123,9,"[""Dumbledore's Army""]"
3098,123,13,"['Ravenclaw', ""Dumbledore's Army""]"
3099,123,16,"[""Dumbledore's Army""]"
3100,123,24,"[""Dumbledore's Army""]"
3101,123,36,"[""Dumbledore's Army""]"
3102,123,37,"[""Dumbledore's Army""]"
3103,123,41,['Ravenclaw']
3104,123,46,"['Ravenclaw', ""Dumbledore's Army""]"
3105,123,56,"[""Dumbledore's Army""]"
3106,123,62,['Ravenclaw']
3107,123,64,"[""Dumbledore's Army""]"
3108,123,65,['Ravenclaw']
3109,123,68,"[""Dumbledore's Army""]"
3110,123,71,"[""Dumbledore's Army""]"
3111,123,77,['Ravenclaw']
3112,123,84,"[""Dumbledore's Army""]"
3113,123,86,['Ravenclaw']
3114,123,100,"[""Dumbledore's Army""]"
3115,123,105,"[""Dumbledore's Army""]"
3116,123,106,"[""Dumbledore's Army""]"
3117,123,108,"[""Dumbledore's Army""]"
3118,123,112,"[""Dumbledore's Army""]"
3119,123,114,"[""Dumbledore's Army""]"
3120,123,116,"[""Dumbledore's Army""]"
3121,123,118,"[""Dumbledore's Army""]"
3122,123,124,['Ravenclaw']
3123,123,131,['Ravenclaw']
3124,123,134,"[""Dumbledore's Army""]"
3125,123,139,"[""Dumbledore's Army""]"
3126,123,143,"['Ravenclaw', ""Dumbledore's Army""]"
3127,123,146,"[""Dumbledore's Army""]"
3128,123,151,"['Ravenclaw', ""Dumbledore's Army""]"
3129,123,152,"[""Dumbledore's Army""]"
3130,123,156,['Ravenclaw']
3131,123,157,['Ravenclaw']
3132,123,162,"[""Dumbledore's Army""]"
3133,123,166,['Ravenclaw']
3134,123,169,"[""Dumbledore's Army""]"
3135,123,171,['Ravenclaw']
3136,123,172,"[""Dumbledore's Army""]"
3137,123,175,"[""Dumbledore's Army""]"
3138,124,7,['Ravenclaw']
3139,124,13,['Ravenclaw']
3140,124,41,['Ravenclaw']
3141,124,46,['Ravenclaw']
3142,124,62,['Ravenclaw']
3143,124,65,['Ravenclaw']
3144,124,77,['Ravenclaw']
3145,124,86,['Ravenclaw']
3146,124,123,['Ravenclaw']
3147,124,131,['Ravenclaw']
3148,124,143,['Ravenclaw']
3149,124,151,['Ravenclaw']
3150,124,156,['Ravenclaw']
3151,124,157,['Ravenclaw']
3152,124,166,['Ravenclaw']
3153,124,171,['Ravenclaw']
3154,125,5,['Order of the Phoenix']
3155,125,9,['Order of the Phoenix']
3156,125,16,['Harry Potter']
3157,125,21,"['Order of the Phoenix', 'Harry Potter']"
3158,125,24,"['Order of the Phoenix', 'Harry Potter']"
3159,125,25,['Order of the Phoenix']
3160,125,27,['Order of the Phoenix']
3161,125,34,"['Order of the Phoenix', 'Harry Potter']"
3162,125,40,"['Order of the Phoenix', 'Harry Potter']"
3163,125,55,"['Order of the Phoenix', 'Harry Potter']"
3164,125,56,['Order of the Phoenix']
3165,125,64,"['Order of the Phoenix', 'Harry Potter']"
3166,125,65,"['Order of the Phoenix', 'Harry Potter']"
3167,125,66,['Order of the Phoenix']
3168,125,67,['Weasley family']
3169,125,73,['Order of the Phoenix']
3170,125,77,['Harry Potter']
3171,125,83,['Order of the Phoenix']
3172,125,84,"['Order of the Phoenix', 'Weasley family']"
3173,125,85,['Order of the Phoenix']
3174,125,93,['Order of the Phoenix']
3175,125,98,"['Order of the Phoenix', 'Harry Potter']"
3176,125,103,"['Order of the Phoenix', 'Weasley family']"
3177,125,104,"['Order of the Phoenix', 'Weasley family']"
3178,125,105,"['Order of the Phoenix', 'Weasley family']"
3179,125,106,"['Order of the Phoenix', 'Weasley family']"
3180,125,107,['Weasley family']
3181,125,108,"['Order of the Phoenix', 'Weasley family']"
3182,125,109,"['Order of the Phoenix', 'Weasley family']"
3183,125,133,['Order of the Phoenix']
3184,125,134,"['Order of the Phoenix', 'Weasley family']"
3185,125,139,['Weasley family']
3186,125,142,['Order of the Phoenix']
3187,125,143,['Order of the Phoenix']
3188,125,145,['Order of the Phoenix']
3189,125,146,['Order of the Phoenix']
3190,125,155,['Order of the Phoenix']
3191,125,165,['Order of the Phoenix']
3192,125,168,['Order of the Phoenix']
3193,125,171,['Harry Potter']
3194,125,172,"['Order of the Phoenix', 'Weasley family']"
3195,125,173,"['Order of the Phoenix', 'Weasley family']"
3196,125,175,"['Order of the Phoenix', 'Harry Potter']"
3197,131,1,['British Ministry of Magic']
3198,131,7,['Ravenclaw']
3199,131,12,['British Ministry of Magic']
3200,131,13,['Ravenclaw']
3201,131,20,['British Ministry of Magic']
3202,131,22,['British Ministry of Magic']
3203,131,25,['British Ministry of Magic']
3204,131,41,['Ravenclaw']
3205,131,43,['British Ministry of Magic']
3206,131,46,['Ravenclaw']
3207,131,62,['Ravenclaw']
3208,131,64,['British Ministry of Magic']
3209,131,65,['Ravenclaw']
3210,131,73,['British Ministry of Magic']
3211,131,75,['British Ministry of Magic']
3212,131,77,['Ravenclaw']
3213,131,84,['British Ministry of Magic']
3214,131,86,['Ravenclaw']
3215,131,91,['British Ministry of Magic']
3216,131,92,['British Ministry of Magic']
3217,131,93,['British Ministry of Magic']
3218,131,99,['British Ministry of Magic']
3219,131,103,['British Ministry of Magic']
3220,131,107,['British Ministry of Magic']
3221,131,108,['British Ministry of Magic']
3222,131,123,['Ravenclaw']
3223,131,124,['Ravenclaw']
3224,131,134,['British Ministry of Magic']
3225,131,143,['Ravenclaw']
3226,131,151,['Ravenclaw']
3227,131,156,['Ravenclaw']
3228,131,157,['Ravenclaw']
3229,131,165,['British Ministry of Magic']
3230,131,166,['Ravenclaw']
3231,131,171,['Ravenclaw']
3232,131,175,['British Ministry of Magic']
3233,132,5,['Gryffindor']
3234,132,10,['Gryffindor']
3235,132,16,['Gryffindor']
3236,132,37,['Gryffindor']
3237,132,54,['Gryffindor']
3238,132,55,['Gryffindor']
3239,132,56,['Gryffindor']
3240,132,63,['Gryffindor']
3241,132,64,['Gryffindor']
3242,132,66,['Gryffindor']
3243,132,71,['Gryffindor']
3244,132,72,['Gryffindor']
3245,132,79,['Gryffindor']
3246,132,84,['Gryffindor']
3247,132,85,['Gryffindor']
3248,132,100,['Gryffindor']
3249,132,103,['Gryffindor']
3250,132,104,['Gryffindor']
3251,132,105,['Gryffindor']
3252,132,106,['Gryffindor']
3253,132,107,['Gryffindor']
3254,132,108,['Gryffindor']
3255,132,109,['Gryffindor']
3256,132,110,['Gryffindor']
3257,132,114,['Gryffindor']
3258,132,118,['Gryffindor']
3259,132,134,['Gryffindor']
3260,132,139,['Gryffindor']
3261,132,146,['Gryffindor']
3262,132,152,['Gryffindor']
3263,132,155,['Gryffindor']
3264,132,162,['Gryffindor']
3265,132,169,['Gryffindor']
3266,132,172,['Gryffindor']
3267,132,173,['Gryffindor']
3268,132,175,['Gryffindor']
3269,133,5,['Order of the Phoenix']
3270,133,9,['Order of the Phoenix']
3271,133,21,['Order of the Phoenix']
3272,133,24,['Order of the Phoenix']
3273,133,25,['Order of the Phoenix']
3274,133,27,['Order of the Phoenix']
3275,133,34,"['Order of the Phoenix', 'Albus Dumbledore']"
3276,133,39,['Albus Dumbledore']
3277,133,40,"['Order of the Phoenix', 'Albus Dumbledore']"
3278,133,55,"['Order of the Phoenix', 'Albus Dumbledore']"
3279,133,56,['Order of the Phoenix']
3280,133,64,"['Order of the Phoenix', 'Albus Dumbledore']"
3281,133,65,['Order of the Phoenix']
3282,133,66,['Order of the Phoenix']
3283,133,73,['Order of the Phoenix']
3284,133,83,['Order of the Phoenix']
3285,133,84,"['Order of the Phoenix', 'Albus Dumbledore']"
3286,133,85,['Order of the Phoenix']
3287,133,91,['Albus Dumbledore']
3288,133,93,['Order of the Phoenix']
3289,133,98,"['Order of the Phoenix', 'Albus Dumbledore']"
3290,133,103,['Order of the Phoenix']
3291,133,104,['Order of the Phoenix']
3292,133,105,['Order of the Phoenix']
3293,133,106,['Order of the Phoenix']
3294,133,108,['Order of the Phoenix']
3295,133,109,['Order of the Phoenix']
3296,133,125,['Order of the Phoenix']
3297,133,134,['Order of the Phoenix']
3298,133,142,['Order of the Phoenix']
3299,133,143,['Order of the Phoenix']
3300,133,145,['Order of the Phoenix']
3301,133,146,"['Order of the Phoenix', 'Albus Dumbledore']"
3302,133,154,['Albus Dumbledore']
3303,133,155,['Order of the Phoenix']
3304,133,165,['Order of the Phoenix']
3305,133,168,['Order of the Phoenix']
3306,133,172,['Order of the Phoenix']
3307,133,173,['Order of the Phoenix']
3308,133,175,['Order of the Phoenix']
3309,134,1,['British Ministry of Magic']
3310,134,5,"['Potter family', 'Gryffindor', 'Order of the Phoenix']"
3311,134,7,"[""Dumbledore's Army""]"
3312,134,9,"['Order of the Phoenix', ""Dumbledore's Army""]"
3313,134,10,['Gryffindor']
3314,134,12,['British Ministry of Magic']
3315,134,13,"[""Dumbledore's Army""]"
3316,134,16,"['Gryffindor', ""Dumbledore's Army""]"
3317,134,17,['Slug Club']
3318,134,20,"['British Ministry of Magic', 'Department of Magical Law Enforcement']"
3319,134,21,['Order of the Phoenix']
3320,134,22,['British Ministry of Magic']
3321,134,24,"['Order of the Phoenix', ""Dumbledore's Army""]"
3322,134,25,"['British Ministry of Magic', 'Order of the Phoenix']"
3323,134,27,['Order of the Phoenix']
3324,134,34,['Order of the Phoenix']
3325,134,36,"[""Dumbledore's Army""]"
3326,134,37,"['Gryffindor', ""Dumbledore's Army""]"
3327,134,40,['Order of the Phoenix']
3328,134,43,['British Ministry of Magic']
3329,134,46,"[""Dumbledore's Army""]"
3330,134,54,['Gryffindor']
3331,134,55,"['Gryffindor', 'Order of the Phoenix']"
3332,134,56,"['Gryffindor', 'Order of the Phoenix', ""Dumbledore's Army""]"
3333,134,63,['Gryffindor']
3334,134,64,"['British Ministry of Magic', 'Gryffindor', 'Order of the Phoenix', ""Dumbledore's Army""]"
3335,134,65,['Order of the Phoenix']
3336,134,66,"['Potter family', 'Gryffindor', 'Order of the Phoenix']"
3337,134,67,"['Potter family', 'Weasley family']"
3338,134,68,"[""Dumbledore's Army""]"
3339,134,71,"['Gryffindor', ""Dumbledore's Army"", 'Slug Club']"
3340,134,72,['Gryffindor']
3341,134,73,"['British Ministry of Magic', 'Order of the Phoenix']"
3342,134,75,"['British Ministry of Magic', 'Department of Magical Law Enforcement']"
